"","date","var","lwr","med","upr","trim","convergence_code","province_name","province","value","type"
"6809",2020-12-30,"H",664.95,727,785,"full",0,"Ontario","ON",854,"fit"
"6810",2020-12-30,"ICU",265,298.5,335.05,"full",0,"Ontario","ON",323,"fit"
"6811",2020-12-30,"death",42,53,65.05,"full",0,"Ontario","ON",19,"fit"
"6812",2020-12-30,"report",2844.65,3057,3301.05,"full",0,"Ontario","ON",2983,"fit"
"6813",2020-12-31,"H",682.95,747,810,"full",0,"Ontario","ON",898,"fit"
"6814",2020-12-31,"ICU",273.95,304,340,"full",0,"Ontario","ON",337,"fit"
"6815",2020-12-31,"death",41,54,67,"full",0,"Ontario","ON",56,"fit"
"6816",2020-12-31,"report",2915.95,3131,3398,"full",0,"Ontario","ON",3268,"fit"
"6817",2021-01-01,"H",699,758,825,"full",0,"Ontario","ON",924,"fit"
"6818",2021-01-01,"ICU",278,313,347.1,"full",0,"Ontario","ON",336,"fit"
"6819",2021-01-01,"death",43,55,69,"full",0,"Ontario","ON",51,"fit"
"6820",2021-01-01,"report",2963.9,3210.5,3462.05,"full",0,"Ontario","ON",2476,"fit"
"6821",2021-01-02,"H",708.95,775,845,"full",0,"Ontario","ON",671,"fit"
"6822",2021-01-02,"ICU",285,319,357,"full",0,"Ontario","ON",332,"fit"
"6823",2021-01-02,"death",44,55,68,"full",0,"Ontario","ON",44,"fit"
"6824",2021-01-02,"report",3006.95,3237,3509.15,"full",0,"Ontario","ON",3363,"fit"
"6825",2021-01-03,"H",726.95,787,853.05,"full",0,"Ontario","ON",669,"fit"
"6826",2021-01-03,"ICU",290,323.5,358.05,"full",0,"Ontario","ON",329,"fit"
"6827",2021-01-03,"death",44,56,70,"full",0,"Ontario","ON",25,"fit"
"6828",2021-01-03,"report",3025.95,3267.5,3559.45,"full",0,"Ontario","ON",2964,"fit"
"6829",2021-01-04,"H",734.95,804,864.05,"full",0,"Ontario","ON",857,"fit"
"6830",2021-01-04,"ICU",294,330,366,"full",0,"Ontario","ON",333,"fit"
"6831",2021-01-04,"death",45,57,70,"full",0,"Ontario","ON",29,"fit"
"6832",2021-01-04,"report",3003,3281,3534.15,"full",0,"Ontario","ON",3270,"fit"
"6833",2021-01-05,"H",749.95,816.5,886,"full",0,"Ontario","ON",995,"fit"
"6834",2021-01-05,"ICU",297,334,372.05,"full",0,"Ontario","ON",352,"fit"
"6835",2021-01-05,"death",45,57,71,"full",0,"Ontario","ON",51,"fit"
"6836",2021-01-05,"report",3040.85,3272,3517.6,"full",0,"Ontario","ON",3128,"fit"
"6837",2021-01-06,"H",769.95,832,900.05,"full",0,"Ontario","ON",1102,"fit"
"6838",2021-01-06,"ICU",305,341,376,"full",0,"Ontario","ON",361,"fit"
"6839",2021-01-06,"death",46,58,71,"full",0,"Ontario","ON",37,"fit"
"6840",2021-01-06,"report",3002.95,3242,3498.15,"full",0,"Ontario","ON",3266,"fit"
"6841",2021-01-07,"H",783,846.5,918,"full",0,"Ontario","ON",1109,"fit"
"6842",2021-01-07,"ICU",310,345,383,"full",0,"Ontario","ON",363,"fit"
"6843",2021-01-07,"death",46,57,72,"full",0,"Ontario","ON",89,"fit"
"6844",2021-01-07,"report",3004.9,3227,3483.05,"full",0,"Ontario","ON",3519,"fit"
"6845",2021-01-08,"H",790.95,856,927.15,"full",0,"Ontario","ON",1077,"fit"
"6846",2021-01-08,"ICU",308.95,349,386.1,"full",0,"Ontario","ON",369,"fit"
"6847",2021-01-08,"death",43,58,71,"full",0,"Ontario","ON",26,"fit"
"6848",2021-01-08,"report",2995.55,3214.5,3449.05,"full",0,"Ontario","ON",4249,"fit"
"6849",2021-01-09,"H",801.95,868.5,938.1,"full",0,"Ontario","ON",1075,"fit"
"6850",2021-01-09,"ICU",315.9,352,392,"full",0,"Ontario","ON",382,"fit"
"6851",2021-01-09,"death",45,58,72.05,"full",0,"Ontario","ON",40,"fit"
"6852",2021-01-09,"report",3005.55,3215,3441.05,"full",0,"Ontario","ON",3443,"fit"
"6853",2021-01-10,"H",811.95,883,956,"full",0,"Ontario","ON",1095,"fit"
"6854",2021-01-10,"ICU",318,356,397.05,"full",0,"Ontario","ON",388,"fit"
"6855",2021-01-10,"death",46,58,72,"full",0,"Ontario","ON",61,"fit"
"6856",2021-01-10,"report",2971.95,3181.5,3424.1,"full",0,"Ontario","ON",3945,"fit"
"6857",2021-01-11,"H",827,892,966.05,"full",0,"Ontario","ON",1176,"fit"
"6858",2021-01-11,"ICU",323,357,397,"full",0,"Ontario","ON",387,"fit"
"6859",2021-01-11,"death",46,58,73,"full",0,"Ontario","ON",29,"fit"
"6860",2021-01-11,"report",2971.95,3187.5,3412.15,"full",0,"Ontario","ON",3338,"fit"
"6861",2021-01-12,"H",833,902,979,"full",0,"Ontario","ON",1316,"fit"
"6862",2021-01-12,"ICU",324,363,398,"full",0,"Ontario","ON",385,"fit"
"6863",2021-01-12,"death",46,57,72,"full",0,"Ontario","ON",41,"fit"
"6864",2021-01-12,"report",2948.95,3168,3409.1,"full",0,"Ontario","ON",2903,"fit"
"6865",2021-01-13,"H",844.9,914,985.1,"full",0,"Ontario","ON",1289,"fit"
"6866",2021-01-13,"ICU",325.95,365,403,"full",0,"Ontario","ON",385,"fit"
"6867",2021-01-13,"death",45,59,72.05,"full",0,"Ontario","ON",74,"fit"
"6868",2021-01-13,"report",2952.95,3169,3388,"full",0,"Ontario","ON",2961,"fit"
"6869",2021-01-14,"H",850,923.5,999,"full",0,"Ontario","ON",1269,"fit"
"6870",2021-01-14,"ICU",330,367,400,"full",0,"Ontario","ON",388,"fit"
"6871",2021-01-14,"death",46,58,72,"full",0,"Ontario","ON",62,"fit"
"6872",2021-01-14,"report",2942.9,3150,3382.05,"full",0,"Ontario","ON",3326,"fit"
"6873",2021-01-15,"H",868,941,1016.05,"full",0,"Ontario","ON",1260,"fit"
"6874",2021-01-15,"ICU",330.95,369,404.05,"full",0,"Ontario","ON",387,"fit"
"6875",2021-01-15,"death",71,87,104,"full",0,"Ontario","ON",100,"fit"
"6876",2021-01-15,"report",2955.85,3166,3382,"full",0,"Ontario","ON",2998,"fit"
"6877",2021-01-16,"H",868.95,944,1017.05,"full",0,"Ontario","ON",1235,"fit"
"6878",2021-01-16,"ICU",332,371,411,"full",0,"Ontario","ON",397,"fit"
"6879",2021-01-16,"death",47,58,72,"full",0,"Ontario","ON",51,"fit"
"6880",2021-01-16,"report",2901.55,3132.5,3382,"full",0,"Ontario","ON",3056,"fit"
"6881",2021-01-17,"H",881.9,950,1016.1,"full",0,"Ontario","ON",1175,"fit"
"6882",2021-01-17,"ICU",332,371,412,"full",0,"Ontario","ON",395,"fit"
"6883",2021-01-17,"death",46,58,73,"full",0,"Ontario","ON",69,"fit"
"6884",2021-01-17,"report",2906.85,3135,3372.05,"full",0,"Ontario","ON",3422,"fit"
"6885",2021-01-18,"H",885.95,957,1042.05,"full",0,"Ontario","ON",1177,"fit"
"6886",2021-01-18,"ICU",334,374,416,"full",0,"Ontario","ON",394,"fit"
"6887",2021-01-18,"death",47,58,71,"full",0,"Ontario","ON",24,"fit"
"6888",2021-01-18,"report",2896.7,3122.5,3347.4,"full",0,"Ontario","ON",2578,"fit"
"6889",2021-01-19,"H",892.95,964,1048.05,"full",0,"Ontario","ON",1226,"fit"
"6890",2021-01-19,"ICU",336.95,375,415,"full",0,"Ontario","ON",400,"fit"
"6891",2021-01-19,"death",45,57,71,"full",0,"Ontario","ON",46,"fit"
"6892",2021-01-19,"report",2859,3093,3330.05,"full",0,"Ontario","ON",1913,"fit"
"6893",2021-01-20,"H",891,966,1051,"full",0,"Ontario","ON",1203,"fit"
"6894",2021-01-20,"ICU",336.95,373,417.05,"full",0,"Ontario","ON",395,"fit"
"6895",2021-01-20,"death",44,56,70,"full",0,"Ontario","ON",89,"fit"
"6896",2021-01-20,"report",2841.9,3061,3304,"full",0,"Ontario","ON",2655,"fit"
"6897",2021-01-21,"H",897.95,972,1050.15,"full",0,"Ontario","ON",1145,"fit"
"6898",2021-01-21,"ICU",336,371,413,"full",0,"Ontario","ON",388,"fit"
"6899",2021-01-21,"death",44,56,68,"full",0,"Ontario","ON",46,"fit"
"6900",2021-01-21,"report",2762.8,2996,3261.05,"full",0,"Ontario","ON",2632,"fit"
"6901",2021-01-22,"H",896.9,970.5,1048.15,"full",0,"Ontario","ON",1129,"fit"
"6902",2021-01-22,"ICU",328.95,369.5,411,"full",0,"Ontario","ON",383,"fit"
"6903",2021-01-22,"death",42,54,68,"full",0,"Ontario","ON",87,"fit"
"6904",2021-01-22,"report",2693.8,2894.5,3116.05,"full",0,"Ontario","ON",2662,"fit"
"6905",2021-01-23,"H",899.95,972.5,1051,"full",0,"Ontario","ON",1106,"fit"
"6906",2021-01-23,"ICU",332,369,404,"full",0,"Ontario","ON",395,"fit"
"6907",2021-01-23,"death",42,54,66,"full",0,"Ontario","ON",52,"fit"
"6908",2021-01-23,"report",2566.9,2776.5,2990.35,"full",0,"Ontario","ON",2359,"fit"
"6909",2021-01-24,"H",898,971,1050.05,"full",0,"Ontario","ON",1044,"fit"
"6910",2021-01-24,"ICU",327,365,400,"full",0,"Ontario","ON",392,"fit"
"6911",2021-01-24,"death",40,52,63.05,"full",0,"Ontario","ON",50,"fit"
"6912",2021-01-24,"report",2450.95,2636.5,2845.05,"full",0,"Ontario","ON",2417,"fit"
"6913",2021-01-25,"H",899,965,1050,"full",0,"Ontario","ON",1001,"fit"
"6914",2021-01-25,"ICU",320.95,358,398,"full",0,"Ontario","ON",397,"fit"
"6915",2021-01-25,"death",38,49,63,"full",0,"Ontario","ON",43,"fit"
"6916",2021-01-25,"report",2331.6,2510.5,2672,"full",0,"Ontario","ON",1958,"fit"
"6917",2021-01-26,"H",891.9,966,1043.05,"full",0,"Ontario","ON",1083,"fit"
"6918",2021-01-26,"ICU",319.95,356,393,"full",0,"Ontario","ON",383,"fit"
"6919",2021-01-26,"death",37.95,48,62,"full",0,"Ontario","ON",63,"fit"
"6920",2021-01-26,"report",2224,2385.5,2574.2,"full",0,"Ontario","ON",1740,"fit"
"6921",2021-01-27,"H",894.95,966,1042,"full",0,"Ontario","ON",1005,"fit"
"6922",2021-01-27,"ICU",315.9,352,391,"full",0,"Ontario","ON",377,"fit"
"6923",2021-01-27,"death",37,47,60,"full",0,"Ontario","ON",49,"fit"
"6924",2021-01-27,"report",2113.95,2278,2443.05,"full",0,"Ontario","ON",1670,"fit"
"6925",2021-01-28,"H",885.95,958,1032.05,"full",0,"Ontario","ON",980,"fit"
"6926",2021-01-28,"ICU",310,344,383.05,"full",0,"Ontario","ON",358,"fit"
"6927",2021-01-28,"death",36,46,58,"full",0,"Ontario","ON",56,"fit"
"6928",2021-01-28,"report",2010,2170,2323.1,"full",0,"Ontario","ON",2093,"fit"
"6929",2021-01-29,"H",873.9,949,1024.1,"full",0,"Ontario","ON",931,"fit"
"6930",2021-01-29,"ICU",303.95,340,378,"full",0,"Ontario","ON",360,"fit"
"6931",2021-01-29,"death",34,44,55,"full",0,"Ontario","ON",58,"fit"
"6932",2021-01-29,"report",1913.8,2064,2218.05,"full",0,"Ontario","ON",1837,"fit"
"6933",2021-01-30,"H",866.95,936,1012.05,"full",0,"Ontario","ON",920,"fit"
"6934",2021-01-30,"ICU",299,331,367.05,"full",0,"Ontario","ON",353,"fit"
"6935",2021-01-30,"death",32,43,53,"full",0,"Ontario","ON",73,"fit"
"6936",2021-01-30,"report",1832.95,1969,2130,"full",0,"Ontario","ON",2063,"fit"
"6937",2021-01-31,"H",860,932,1003,"full",0,"Ontario","ON",803,"fit"
"6938",2021-01-31,"ICU",292.95,325.5,363.05,"full",0,"Ontario","ON",356,"fit"
"6939",2021-01-31,"death",31,42,52,"full",0,"Ontario","ON",43,"fit"
"6940",2021-01-31,"report",1762.95,1902,2037.05,"full",0,"Ontario","ON",1848,"fit"
"6941",2021-02-01,"H",849.95,919,986,"full",0,"Ontario","ON",804,"fit"
"6942",2021-02-01,"ICU",285.95,318,355,"full",0,"Ontario","ON",354,"fit"
"6943",2021-02-01,"death",30,40,52,"full",0,"Ontario","ON",36,"fit"
"6944",2021-02-01,"report",1674.95,1822,1951,"full",0,"Ontario","ON",1969,"fit"
"6945",2021-02-02,"H",829.9,905.5,985.05,"full",0,"Ontario","ON",851,"fit"
"6946",2021-02-02,"ICU",281,314,347.1,"full",0,"Ontario","ON",341,"fit"
"6947",2021-02-02,"death",29,39,50,"full",0,"Ontario","ON",14,"fit"
"6948",2021-02-02,"report",1610,1737,1869.05,"full",0,"Ontario","ON",745,"fit"
"6949",2021-02-03,"H",821.95,892,964,"full",0,"Ontario","ON",730,"fit"
"6950",2021-02-03,"ICU",270,304,341,"full",0,"Ontario","ON",336,"fit"
"6951",2021-02-03,"death",29,38,49,"full",0,"Ontario","ON",67,"fit"
"6952",2021-02-03,"report",1551,1668.5,1795.15,"full",0,"Ontario","ON",1172,"fit"
"6953",2021-02-04,"H",808.95,883,951,"full",0,"Ontario","ON",778,"fit"
"6954",2021-02-04,"ICU",267.95,300,333,"full",0,"Ontario","ON",323,"fit"
"6955",2021-02-04,"death",26.95,36,46,"full",0,"Ontario","ON",88,"fit"
"6956",2021-02-04,"report",1462,1596.5,1715.05,"full",0,"Ontario","ON",1563,"fit"
"6957",2021-02-05,"H",798.95,866,934.05,"full",0,"Ontario","ON",718,"fit"
"6958",2021-02-05,"ICU",260,289,325,"full",0,"Ontario","ON",325,"fit"
"6959",2021-02-05,"death",26,35,44,"full",0,"Ontario","ON",45,"fit"
"6960",2021-02-05,"report",1414.95,1535,1645.1,"full",0,"Ontario","ON",1670,"fit"
"6961",2021-02-06,"H",782,852,914.1,"full",0,"Ontario","ON",696,"fit"
"6962",2021-02-06,"ICU",249.95,282,317,"full",0,"Ontario","ON",325,"fit"
"6963",2021-02-06,"death",25,34,44,"full",0,"Ontario","ON",45,"fit"
"6964",2021-02-06,"report",1354.95,1466,1586.15,"full",0,"Ontario","ON",1388,"fit"
"6965",2021-02-07,"H",772.95,838.5,910.05,"full",0,"Ontario","ON",591,"fit"
"6966",2021-02-07,"ICU",245,275,307,"full",0,"Ontario","ON",335,"fit"
"6967",2021-02-07,"death",23,32,41.05,"full",0,"Ontario","ON",22,"fit"
"6968",2021-02-07,"report",1286.55,1408,1522,"full",0,"Ontario","ON",1489,"fit"
"6969",2021-02-08,"H",758,819,894,"full",0,"Ontario","ON",566,"fit"
"6970",2021-02-08,"ICU",233.95,267,303,"full",0,"Ontario","ON",335,"fit"
"6971",2021-02-08,"death",23,31,40,"full",0,"Ontario","ON",33,"fit"
"6972",2021-02-08,"report",1225.95,1348.5,1467,"full",0,"Ontario","ON",1265,"fit"
"6973",2021-02-09,"H",732,800,865,"full",0,"Ontario","ON",591,"fit"
"6974",2021-02-09,"ICU",228,256,287.05,"full",0,"Ontario","ON",318,"fit"
"6975",2021-02-09,"death",33,45,56,"full",0,"Ontario","ON",17,"fit"
"6976",2021-02-09,"report",1188,1288,1405.05,"full",0,"Ontario","ON",1022,"fit"
"6977",2021-02-10,"H",720.95,783,844,"full",0,"Ontario","ON",635,"fit"
"6978",2021-02-10,"ICU",218.95,248,279,"full",0,"Ontario","ON",313,"fit"
"6979",2021-02-10,"death",20,28,38,"full",0,"Ontario","ON",41,"fit"
"6980",2021-02-10,"report",1130.95,1236,1355.25,"full",0,"Ontario","ON",1072,"fit"
"6981",2021-02-11,"H",700.95,764.5,833.05,"full",0,"Ontario","ON",584,"fit"
"6982",2021-02-11,"ICU",212,242,274,"full",0,"Ontario","ON",299,"fit"
"6983",2021-02-11,"death",19,27,36,"full",0,"Ontario","ON",18,"fit"
"6984",2021-02-11,"report",1075.95,1183,1293,"full",0,"Ontario","ON",945,"fit"
"6985",2021-02-12,"H",687.95,748,815.05,"full",0,"Ontario","ON",468,"fit"
"6986",2021-02-12,"ICU",207,235,265.05,"full",0,"Ontario","ON",295,"fit"
"6987",2021-02-12,"death",17,26,35,"full",0,"Ontario","ON",18,"fit"
"6988",2021-02-12,"report",1024.75,1135,1254.1,"full",0,"Ontario","ON",1076,"fit"
"6989",2021-02-13,"H",677.95,736,796.05,"full",0,"Ontario","ON",499,"fit"
"6990",2021-02-13,"ICU",199,228,256.05,"full",0,"Ontario","ON",287,"fit"
"6991",2021-02-13,"death",18,26,34.05,"full",0,"Ontario","ON",19,"fit"
"6992",2021-02-13,"report",985.9,1088,1185.15,"full",0,"Ontario","ON",1300,"fit"
"6993",2021-02-14,"H",656,716,781.05,"full",0,"Ontario","ON",413,"fit"
"6994",2021-02-14,"ICU",195,222,248,"full",0,"Ontario","ON",292,"fit"
"6995",2021-02-14,"death",17,25,34,"full",0,"Ontario","ON",42,"fit"
"6996",2021-02-14,"report",956,1049,1167.05,"full",0,"Ontario","ON",981,"fit"
"6997",2021-02-15,"H",641.9,706,765.05,"full",0,"Ontario","ON",446,"fit"
"6998",2021-02-15,"ICU",189.95,216,245,"full",0,"Ontario","ON",293,"fit"
"6999",2021-02-15,"death",16,24,33,"full",0,"Ontario","ON",13,"fit"
"7000",2021-02-15,"report",927.95,1034.5,1136.05,"full",0,"Ontario","ON",964,"fit"
"7001",2021-02-16,"H",629,685,748,"full",0,"Ontario","ON",450,"fit"
"7002",2021-02-16,"ICU",184,209,238,"full",0,"Ontario","ON",292,"fit"
"7003",2021-02-16,"death",16,24,33,"full",0,"Ontario","ON",13,"fit"
"7004",2021-02-16,"report",936.95,1038.5,1131.1,"full",0,"Ontario","ON",904,"fit"
"7005",2021-02-17,"H",614,672,736,"full",0,"Ontario","ON",421,"fit"
"7006",2021-02-17,"ICU",178,203,231.05,"full",0,"Ontario","ON",298,"fit"
"7007",2021-02-17,"death",17,24,32,"full",0,"Ontario","ON",10,"fit"
"7008",2021-02-17,"report",957,1052,1151.2,"full",0,"Ontario","ON",847,"fit"
"7009",2021-02-18,"H",599.95,656,719,"full",0,"Ontario","ON",481,"fit"
"7010",2021-02-18,"ICU",174,199,225.05,"full",0,"Ontario","ON",277,"fit"
"7011",2021-02-18,"death",15.95,23,31,"full",0,"Ontario","ON",44,"fit"
"7012",2021-02-18,"report",978.95,1072.5,1172,"full",0,"Ontario","ON",1038,"fit"
"7013",2021-02-19,"H",589.95,648,703.05,"full",0,"Ontario","ON",420,"fit"
"7014",2021-02-19,"ICU",169,194,222,"full",0,"Ontario","ON",269,"fit"
"7015",2021-02-19,"death",16,24,32,"full",0,"Ontario","ON",47,"fit"
"7016",2021-02-19,"report",995.85,1095,1200,"full",0,"Ontario","ON",1150,"fit"
"7017",2021-02-20,"H",579.95,630,689,"full",0,"Ontario","ON",436,"fit"
"7018",2021-02-20,"ICU",164.95,189,217.05,"full",0,"Ontario","ON",263,"fit"
"7019",2021-02-20,"death",15,23,32,"full",0,"Ontario","ON",28,"fit"
"7020",2021-02-20,"report",1008.95,1114,1213.2,"full",0,"Ontario","ON",1228,"fit"
"7021",2021-02-21,"H",568,618,670.05,"full",0,"Ontario","ON",383,"fit"
"7022",2021-02-21,"ICU",161,185.5,213.05,"full",0,"Ontario","ON",277,"fit"
"7023",2021-02-21,"death",16,23,32,"full",0,"Ontario","ON",13,"fit"
"7024",2021-02-21,"report",1036.4,1137,1240.05,"full",0,"Ontario","ON",1087,"fit"
"7025",2021-02-22,"H",556.8,606,663,"full",0,"Ontario","ON",366,"fit"
"7026",2021-02-22,"ICU",157.95,182,208.05,"full",0,"Ontario","ON",280,"fit"
"7027",2021-02-22,"death",15,23,31,"full",0,"Ontario","ON",11,"fit"
"7028",2021-02-22,"report",1036.95,1152,1270,"full",0,"Ontario","ON",1058,"fit"
"7029",2021-02-23,"H",545.95,600,649,"full",0,"Ontario","ON",435,"fit"
"7030",2021-02-23,"ICU",154,181,206,"full",0,"Ontario","ON",283,"fit"
"7031",2021-02-23,"death",16,23,32,"full",0,"Ontario","ON",12,"fit"
"7032",2021-02-23,"report",1062,1172,1298,"full",0,"Ontario","ON",975,"fit"
"7033",2021-02-24,"H",535.95,588.5,638,"full",0,"Ontario","ON",388,"fit"
"7034",2021-02-24,"ICU",156,180,204,"full",0,"Ontario","ON",287,"fit"
"7035",2021-02-24,"death",16,23,31,"full",0,"Ontario","ON",9,"fit"
"7036",2021-02-24,"report",1066.9,1190.5,1322,"full",0,"Ontario","ON",1054,"fit"
"7037",2021-02-25,"H",528,575,628.05,"full",0,"Ontario","ON",404,"fit"
"7038",2021-02-25,"ICU",150.95,175,201.05,"full",0,"Ontario","ON",283,"fit"
"7039",2021-02-25,"death",16,23,32,"full",0,"Ontario","ON",23,"fit"
"7040",2021-02-25,"report",1070.8,1200.5,1349.05,"full",0,"Ontario","ON",1138,"fit"
"7041",2021-02-26,"H",517,567.5,616,"full",0,"Ontario","ON",399,"fit"
"7042",2021-02-26,"ICU",148,172,199.05,"full",0,"Ontario","ON",284,"fit"
"7043",2021-02-26,"death",15,23,32,"full",0,"Ontario","ON",28,"fit"
"7044",2021-02-26,"report",1083.95,1212,1376.15,"full",0,"Ontario","ON",1258,"fit"
"7045",2021-02-27,"H",505.95,561,613.05,"full",0,"Ontario","ON",404,"fit"
"7046",2021-02-27,"ICU",150,172,200,"full",0,"Ontario","ON",276,"fit"
"7047",2021-02-27,"death",15,23,32,"full",0,"Ontario","ON",16,"fit"
"7048",2021-02-27,"report",1075.65,1237,1392.15,"full",0,"Ontario","ON",1185,"fit"
"7049",2021-02-28,"H",499,552,605,"full",0,"Ontario","ON",338,"fit"
"7050",2021-02-28,"ICU",144,172,198,"full",0,"Ontario","ON",289,"fit"
"7051",2021-02-28,"death",16,23,32,"full",0,"Ontario","ON",20,"fit"
"7052",2021-02-28,"report",1089,1248,1438,"full",0,"Ontario","ON",1062,"fit"
"7053",2021-03-01,"H",496.95,549.5,599.05,"full",0,"Ontario",NA,NA,"new"
"7054",2021-03-01,"ICU",145,169,192,"full",0,"Ontario",NA,NA,"new"
"7055",2021-03-01,"death",16.95,23,34,"full",0,"Ontario",NA,NA,"new"
"7056",2021-03-01,"report",1078.95,1265.5,1459.2,"full",0,"Ontario",NA,NA,"new"
"7057",2021-03-02,"H",492,542,596,"full",0,"Ontario",NA,NA,"new"
"7058",2021-03-02,"ICU",142.95,168,194,"full",0,"Ontario",NA,NA,"new"
"7059",2021-03-02,"death",16,24,33,"full",0,"Ontario",NA,NA,"new"
"7060",2021-03-02,"report",1100.95,1291.5,1473.35,"full",0,"Ontario",NA,NA,"new"
"7061",2021-03-03,"H",485,532,579,"full",0,"Ontario",NA,NA,"new"
"7062",2021-03-03,"ICU",143,168,192.05,"full",0,"Ontario",NA,NA,"new"
"7063",2021-03-03,"death",16,24,34,"full",0,"Ontario",NA,NA,"new"
"7064",2021-03-03,"report",1091.95,1300,1531.1,"full",0,"Ontario",NA,NA,"new"
"7065",2021-03-04,"H",477.95,528,585,"full",0,"Ontario",NA,NA,"new"
"7066",2021-03-04,"ICU",140,167,192.05,"full",0,"Ontario",NA,NA,"new"
"7067",2021-03-04,"death",16,25,34,"full",0,"Ontario",NA,NA,"new"
"7068",2021-03-04,"report",1096.95,1310.5,1574.15,"full",0,"Ontario",NA,NA,"new"
"7069",2021-03-05,"H",472,526,581.05,"full",0,"Ontario",NA,NA,"new"
"7070",2021-03-05,"ICU",143,166,192.05,"full",0,"Ontario",NA,NA,"new"
"7071",2021-03-05,"death",16,24,34,"full",0,"Ontario",NA,NA,"new"
"7072",2021-03-05,"report",1103.65,1341,1587.1,"full",0,"Ontario",NA,NA,"new"
"7073",2021-03-06,"H",472,520,579,"full",0,"Ontario",NA,NA,"new"
"7074",2021-03-06,"ICU",143,167,194.05,"full",0,"Ontario",NA,NA,"new"
"7075",2021-03-06,"death",16,25,35,"full",0,"Ontario",NA,NA,"new"
"7076",2021-03-06,"report",1110.75,1353,1622.65,"full",0,"Ontario",NA,NA,"new"
"7077",2021-03-07,"H",463.95,517,573.05,"full",0,"Ontario",NA,NA,"new"
"7078",2021-03-07,"ICU",139.95,166,197,"full",0,"Ontario",NA,NA,"new"
"7079",2021-03-07,"death",17,24,34,"full",0,"Ontario",NA,NA,"new"
"7080",2021-03-07,"report",1111.9,1372,1665.3,"full",0,"Ontario",NA,NA,"new"
"7081",2021-03-08,"H",459.95,513,563,"full",0,"Ontario",NA,NA,"new"
"7082",2021-03-08,"ICU",141,167.5,194,"full",0,"Ontario",NA,NA,"new"
"7083",2021-03-08,"death",16.95,25,36,"full",0,"Ontario",NA,NA,"new"
"7084",2021-03-08,"report",1116,1382.5,1712.05,"full",0,"Ontario",NA,NA,"new"
"7085",2021-03-09,"H",454.95,512,570,"full",0,"Ontario",NA,NA,"new"
"7086",2021-03-09,"ICU",140,167,197.05,"full",0,"Ontario",NA,NA,"new"
"7087",2021-03-09,"death",16.95,26,37,"full",0,"Ontario",NA,NA,"new"
"7088",2021-03-09,"report",1115.95,1392.5,1744.1,"full",0,"Ontario",NA,NA,"new"
"7089",2021-03-10,"H",450,507,570.05,"full",0,"Ontario",NA,NA,"new"
"7090",2021-03-10,"ICU",141,168,200.05,"full",0,"Ontario",NA,NA,"new"
"7091",2021-03-10,"death",17,25,36,"full",0,"Ontario",NA,NA,"new"
"7092",2021-03-10,"report",1117.95,1416.5,1783.4,"full",0,"Ontario",NA,NA,"new"
"7093",2021-03-11,"H",450,508,577.1,"full",0,"Ontario",NA,NA,"new"
"7094",2021-03-11,"ICU",140,169,203.1,"full",0,"Ontario",NA,NA,"new"
"7095",2021-03-11,"death",17,26,36.05,"full",0,"Ontario",NA,NA,"new"
"7096",2021-03-11,"report",1120.5,1421.5,1813.5,"full",0,"Ontario",NA,NA,"new"
"7097",2021-03-12,"H",443,506,569,"full",0,"Ontario",NA,NA,"new"
"7098",2021-03-12,"ICU",139,170,202,"full",0,"Ontario",NA,NA,"new"
"7099",2021-03-12,"death",17,26,38,"full",0,"Ontario",NA,NA,"new"
"7100",2021-03-12,"report",1145.65,1459,1839.05,"full",0,"Ontario",NA,NA,"new"
"7101",2021-03-13,"H",443,505,570,"full",0,"Ontario",NA,NA,"new"
"7102",2021-03-13,"ICU",140,170,204,"full",0,"Ontario",NA,NA,"new"
"7103",2021-03-13,"death",18,27,38,"full",0,"Ontario",NA,NA,"new"
"7104",2021-03-13,"report",1113.7,1465.5,1916.3,"full",0,"Ontario",NA,NA,"new"
"7105",2021-03-14,"H",445,504,580,"full",0,"Ontario",NA,NA,"new"
"7106",2021-03-14,"ICU",137,172,205,"full",0,"Ontario",NA,NA,"new"
"7107",2021-03-14,"death",17,26,38,"full",0,"Ontario",NA,NA,"new"
"7108",2021-03-14,"report",1118.7,1480.5,1949.05,"full",0,"Ontario",NA,NA,"new"
"7109",2021-03-15,"H",442.9,505,575,"full",0,"Ontario",NA,NA,"new"
"7110",2021-03-15,"ICU",139,172,209,"full",0,"Ontario",NA,NA,"new"
